SourceID,RCRAName,FacLat,FacLong,FacPercentMinority,FacPopulationDensity,RCRACurrSNC,RCRACurrComplStatus,RCRAQtrsInSNC,RCRAQtrsInNC,RCRAPenalties
CAR000047720,"ELECTROMATIC, INC",33.89994,-118.03281,79.373,6942.63,No,No Violation,0,1,0
CAR000053272,RAE VAC PUMPING,33.97157,-118.05413,85.398,6342.48,No,No Violation,0,1,0
CAR000064329,PRECISION CONTROL FINISHING,33.92079,-118.06394,84.594,7580.66,No,No Violation,0,1,0
CAR000083865,"TRIDENT PLATING, INC",33.94543,-118.06003,84.642,7826.51,No,No Violation,0,1,0
CAR000095612,"ISU PETASYS, INC.",34.3049,-118.45917,85.445,4973,No,No Violation,0,1,0
CAR000103432,COSTCO WHOLESALE # 459,34.03228,-118.09621,94.613,7921.3,No,No Violation,0,1,0
CAR000106716,UNLIMITED ENV INC,33.81505,-118.17433,80.291,10576.14,No,No Violation,0,1,15000
CAR000190892,ACCURATE PLATING INC,34.06039,-118.19351,95.255,11300.58,No,No Violation,0,1,0
CAR000212654,RITE AID NO 6313,33.89467,-118.2079,96.888,10837.9,No,No Violation,0,1,0
CAR000229872,CVS PHARMACY #6976,34.12351,-118.22002,67.758,9569.19,No,No Violation,0,1,0
CAR000231159,CVS PHARMACY #9669,34.103366,-118.259223,71.81,12703.27,No,No Violation,0,1,0
CAR000231381,CVS PHARMACY #9788,34.13982,-117.954793,76.889,3030.97,No,No Violation,0,1,0
CAR000232330,CVS PHARMACY #1778,34.1506,-118.06837,61.939,4877.93,No,No Violation,0,1,0
CAR000232983,CVS PHARMACY #4790,34.10588,-117.80633,51.299,3383.47,No,No Violation,0,1,0
CAR000233767,CVS PHARMACY #6705,33.83778,-118.3854,40.77,9147.5,No,No Violation,0,1,0
CAR000235622,CVS PHARMACY #9475,33.87434,-118.35097,64.271,9912.87,No,No Violation,0,1,0
CAR000238006,CVS PHARMACY #9651,34.301221,-118.441464,90.156,6094.01,No,No Violation,0,1,0
CAR000238055,CVS PHARMACY #9667,34.02057,-117.80871,78.748,2998.1,No,No Violation,0,1,0
CAT000613893,"SAFETY-KLEEN SYSTEMS, INC.",34.08109,-118.04116,90.449,8953.97,No,No Violation,0,1,0
CAT080010838,CHEVRON MONTEBELLO TERMINAL 1001654,34.00518,-118.12272,94.301,7653.61,No,No Violation,0,1,0
CA0000001826,A C E S,34.1045,-118.07135,83.182,7943.97,No,No Violation,0,0,0
CA0000001859,CAMINO REAL FOODS INC,34.00536,-118.22489,97.905,13150.09,No,No Violation,0,0,0
CA0000002246,SILVER SCREEN,34.008263,-117.848799,84.905,3748.44,No,No Violation,0,0,0
CA0000002253,BISHOP ELECTRONICS CORPORATION,34.013411,-118.060761,89.12,5157.39,No,No Violation,0,0,0
CA0000003939,GLENN E THOMAS CO,34.20099,-118.59356,59.765,7670.61,No,No Violation,0,0,0
CA0000005751,DOMINATOR MOTORSPORTS,34.691004,-118.135782,67.893,3663.2,No,No Violation,0,0,0
CA0000006007,UNITED FABRICARE SUPPLY INC.,33.8758,-118.24391,97.135,6468.97,No,No Violation,0,0,0
CA0000006726,VALENCIA BODY SHOP INC,34.420052,-118.557344,40.163,3175.42,No,No Violation,0,0,0
CA0000006759,DAICO INDUSTRIES INC,33.846635,-118.22154,88.442,6350.4,No,No Violation,0,0,0
CA0000006791,LES ONE HOUR DRY CLEANERS,34.019145,-118.11465,94.631,7565.51,No,No Violation,0,0,0
CA0000006809,I A FORMAL WEAR,34.12333,-118.26883,54.872,10064.11,No,No Violation,0,0,0
CA0000008193,MATSUI INTERNATIONAL CO,33.91944,-118.40234,54.816,5308.21,No,No Violation,0,0,0
CA0000009621,KITS CAMERAS 1 HOUR NO 19,34.146598,-118.259216,47.981,7883.89,No,No Violation,0,0,0
CA0000009639,KITS CAMERAS 1 HOUR NO 33,33.99144,-117.92531,90.398,5110.35,No,No Violation,0,0,0
CA0000009688,KITS CAMERAS 1 HOUR NO 116,34.601284,-118.152492,68.279,1814.58,No,No Violation,0,0,0
CA0000010843,COMPUARTIST,34.035115,-118.445748,41.404,11261.77,No,No Violation,0,0,0
CA0000010900,A CAL CO,34.13309,-117.99874,72.629,4491.29,No,No Violation,0,0,0
CA0000010918,UNITED FOREIGN AUTOMOTIVE INC,34.078823,-118.099577,90.602,9583.06,No,No Violation,0,0,0
CA0000010934,CAMPING WORLD RV RENTING,33.90226,-118.06388,83.817,7532,No,No Violation,0,0,0
CA0000011593,SOLIGEN INC,34.22986,-118.55606,67.867,8428.44,No,No Violation,0,0,0
CA0000011833,WACO INC,33.866837,-118.278508,90.504,6166.01,No,No Violation,0,0,0
CA0000011866,KITS CAMERA 1 HOUR NO 68,33.87126,-118.35271,60.52,9817.03,No,No Violation,0,0,0
CA0000011916,CARE STATION TORRANCE,33.822981,-118.328493,65.633,7602.83,No,No Violation,0,0,0
CA0000013524,AMERICAN SCREENING,34.01086,-118.23031,96.347,12982.75,No,No Violation,0,0,0
CA0000014266,OMNI GRAPH,33.9892,-118.27568,97.742,17314.26,No,No Violation,0,0,0
CA0000014357,EMBREE BUSES,34.17358,-118.15962,62.944,5321.37,No,No Violation,0,0,0
CA0000015735,COSWORTH ENGINEERING INC,33.81316,-118.33895,59.36,7350.03,No,No Violation,0,0,0
CA0000015917,L A GENERATION,33.963846,-118.03061,79.172,5615.64,No,No Violation,0,0,0
CA0000016287,SOPP TRUCK CENTER,33.99016,-118.22644,98.515,14352.53,No,No Violation,0,0,0
CA0000016295,MC KENNA DODGE,34.03356,-117.75584,84.848,5530.72,No,No Violation,0,0,0
CA0000016865,SHUTTERS ON THE BEACH,34.00683,-118.49133,30.996,9957.59,No,No Violation,0,0,0
CA0000016873,ALLIED SUPPLY CO,33.99806,-118.19129,97.94,11177.13,No,No Violation,0,0,0
CA0000016881,DOLLAR SIGN AUTO,33.92648,-118.27807,98.455,12099.18,No,No Violation,0,0,0
CA0000016907,SOUTHEASTERN MISC,34.03462,-118.27032,92.998,20289.83,No,No Violation,0,0,0
CA0000016915,PROMOTIONAL GRAPHICS,34.03905,-118.2955,92.419,21592.88,No,No Violation,0,0,0
CA0000016931,YANGS T SHIRT NO 2,34.0303,-118.26066,93.314,18057.69,No,No Violation,0,0,0
CA0000016956,BUSINESS CARDS TOMORROW,34.04559,-118.27244,91.1,20655.74,No,No Violation,0,0,0
CA0000016980,R M ENVIRONMENTAL SYSTEMS INC,34.19829,-118.49241,69.008,9556.86,No,No Violation,0,0,0
CA0000021717,JERRYS,33.97568,-118.16532,94.725,9859.31,No,No Violation,0,0,0
CA0000022236,TRW SENSOR OPERATIONS  MDC FAC,34.111044,-117.932112,83.778,6254.45,No,No Violation,0,0,0
CA0000027797,O W LEE,34.13761,-117.92488,77.66,3577.01,No,No Violation,0,0,0
CA0000027839,RITE AID NO 5462,34.06922,-118.39954,34.407,9421.44,No,No Violation,0,0,0
CA0000029199,CHEVRON STATION NO 91410,34.1358,-118.1471,67.229,7578.66,No,No Violation,0,0,0
CA0000029207,ABC RUBARB,33.9622,-118.15599,92.13,10050.11,No,No Violation,0,0,0
CA0000031716,POPPY CLEANERS,34.0736,-118.38297,34.954,9588.94,No,No Violation,0,0,0
CA0000031807,CHEVRON 92437,34.43269,-118.5325,37.748,3597.49,No,No Violation,0,0,0
CA0000032227,ACCURATE STEEL TREATING,33.9401,-118.16991,93.729,12864.22,No,No Violation,0,0,0
CA0000033779,POLYCHROME CORP DIV OF SUN CHEMICAL CORP,33.995531,-117.895336,90.981,4798.88,No,No Violation,0,0,0
CA0000033811,PROFESSIONAL PATHOLOGY MED GROUP,33.827241,-118.116596,53.282,6298.9,No,No Violation,0,0,0
CA0000033845,METALORE INC,33.91693,-118.41009,41.173,4199.58,No,No Violation,0,0,0
CA0000035576,AMBERWICK CORP,33.80178,-118.17745,75.876,10731.94,No,No Violation,0,0,0
CA0000036459,FOREST LAWN,34.15049,-118.32759,39.469,5738.89,No,No Violation,0,0,0
CA0000036467,HAPPY DAY CLEANERS,34.07104,-118.38378,36.479,9830.46,No,No Violation,0,0,0
CA0000039735,MARCOS AUTO BODY INC,34.10339,-118.09319,83.509,8870.86,No,No Violation,0,0,0
CA0000039750,CERTIFIED ENVIRONMENTAL SERVICES INC,33.92219,-118.02911,74.227,6483.81,No,No Violation,0,0,0
CA0000039776,SGS REALITY II LLC,34.09801,-118.32168,59.96,13829.15,No,No Violation,0,0,0
CA0000039784,MAGIC TOUCH,34.01551,-118.25869,94.196,15250.87,No,No Violation,0,0,0
CA0000039792,KWIK KLEEN,34.05952,-117.71514,82.961,7063.1,No,No Violation,0,0,0
CA0000039800,BCT,33.82942,-118.33395,61.73,7671.55,No,No Violation,0,0,0
CA0000039818,AJT MICROFILMING INC,34.13203,-117.90883,73.564,4493.37,No,No Violation,0,0,0
CA0000042168,CAR PERFORMANCE AUTO CTR,34.0587,-117.93482,89.215,8104.82,No,No Violation,0,0,0
CA0000043935,THE ORIGINAL 23 MINUTE PHOTO,34.06168,-118.30908,83.114,22213.32,No,No Violation,0,0,0
CA0000047282,CHEVRON STATION 94478,34.07447,-118.16231,91.717,10680.03,No,No Violation,0,0,0
CA0000049742,R AND A TRANSMISSION,33.99074,-118.23034,98.591,14600.93,No,No Violation,0,0,0
CA0000058305,PACIFIC BODY AND COLLISION,34.018393,-118.402944,56.259,9809.84,No,No Violation,0,0,0
CA0000061242,ANDERSON PRINTING,34.08672,-118.32884,63.212,16249.61,No,No Violation,0,0,0
CA0000063933,RITE AID NO 5428,34.061765,-118.298113,83.783,21908.65,No,No Violation,0,0,0
CA0000063941,RITE AID NO 5535,34.150245,-118.072127,61.031,4923.19,No,No Violation,0,0,0
CA0000068742,MIKES TIRE AND SUPER SERVICE,34.0721,-118.27363,83.224,19750.08,No,No Violation,0,0,0
CA0000068759,EXPRESS 3 CLEANER,34.032435,-118.093551,94.427,7581.46,No,No Violation,0,0,0
CA0000068817,RITE AID #5464,33.996686,-118.39536,63.916,9349.54,No,No Violation,0,0,0
CA0000068858,RITE AID NO 5525,33.78755,-118.139795,60.574,9678.93,No,No Violation,0,0,0
CA0000068890,RITE AID NO 5555,34.43366,-118.53017,37.775,3655.45,No,No Violation,0,0,0
CA0000068908,CITY OF TORRANCE POLICE DEPT,33.84059,-118.3401,58.867,8250.53,No,No Violation,0,0,0
CA0000068916,RITE AID NO 5568,34.20842,-118.50928,66.552,8872.92,No,No Violation,0,0,0
CA0000068932,RITE AID  #5494,33.961172,-118.03483,80.072,5892.21,No,No Violation,0,0,0
CA0000069187,CONTEMPORARY PRODUCT DESIGN,34.009656,-117.858562,86.679,4043.19,No,No Violation,0,0,0
CA0000069468,A AND B AUTO REPAIR CTR INC,33.90265,-118.26916,97.268,9369.88,No,No Violation,0,0,0
CA0000069476,PEP BOYS,34.0013,-118.20196,98.012,12133.04,No,No Violation,0,0,0
CA0000069831,LEGACY ENTERPRISES INC,34.01656,-118.20256,97.823,11124.67,No,No Violation,0,0,0
CA0000069864,INGERSOLL RAND,33.94482,-118.0798,87.477,7757.83,No,No Violation,0,0,0
CA0000072587,GOLDEN CLEANERS,34.21854,-118.606,61.437,6779.28,No,No Violation,0,0,0
CA0000072736,TIP TOP CLEANERS,34.024787,-118.396449,57.655,10555.99,No,No Violation,0,0,0
CA0000072850,DOLLAR CLEANERS INC DBA SWAN CLEANERS,33.94547,-118.328365,96.915,12922.98,No,No Violation,0,0,0
CA0000073296,REMO INCORPORATION,34.20693,-118.41597,77.032,12292.73,No,No Violation,0,0,0
CA0000082420,MATSUSHITA ELECTRIC CORP OF AMERICA,33.908,-118.0379,79.754,6973.21,No,No Violation,0,0,0
CA0000084483,LOS ANGELES ACADEMY MIDDLE SCHOOL,33.99156,-118.26363,97.775,16408.95,No,No Violation,0,0,0
CA0000084533,HONDA KAWASAKI POLARIS,34.01284,-118.48192,33.838,10655.44,No,No Violation,0,0,0
CA0000084541,P F T ALEXANDER,33.79286,-118.15376,66.808,11045.68,No,No Violation,0,0,0
CA0000084574,HOME DEPOT USA HD 6969,34.25966,-118.3085,39.367,1802.23,No,No Violation,0,0,0
CA0000084616,T O PRINTING,34.145039,-118.802879,21.789,1626.34,No,No Violation,0,0,0
CA0000085738,PATENT CONSTRUCTION SYSTEMS,33.83605,-118.23782,89.661,5323.81,No,No Violation,0,0,0
CA0000085779,CALIFORNIA MACHINE SHOP,33.88372,-118.18995,93.794,11060.6,No,No Violation,0,0,0
CA0000085795,EXPO 605,34.072729,-118.023939,92.33,8518.91,No,No Violation,0,0,0
CA0000085894,VONS PAVILIONS NO 2203,33.81059,-118.11568,47.053,6097.09,No,No Violation,0,0,0
CA0000085902,DOVE CLEANERS,34.05484,-118.42826,39.253,9941.05,No,No Violation,0,0,0
CA0000085910,THE CHARLES CO INC,34.02238,-118.26611,94.029,17124.42,No,No Violation,0,0,0
CA0000085936,ALPHA CLEANERS,33.912888,-118.08224,86.024,7817.21,No,No Violation,0,0,0
CA0000085969,ACCESS CREATIVE COMMUNICATIONS,33.819054,-118.38782,40.515,7918.04,No,No Violation,0,0,0
CA0000086033,BEST CLEANERS,33.849778,-118.35364,52.849,8819.32,No,No Violation,0,0,0
CA0000111351,AMERICAN RACING EQUIPMENT INC,33.85518,-118.20997,88.711,7564.49,No,No Violation,0,0,0
CA0000114132,GLENDALE MITSUBISHI,34.131067,-118.254969,52.527,8847.41,No,No Violation,0,0,0
CA0000123158,EAGLEWARE MANUFACTURING CO INC,33.85916,-118.21296,90.894,7759.04,No,No Violation,0,0,0
CA0000127308,ALBION DAIRY DEMOLITION AND REMEDIATION PROJ,34.06847,-118.22303,89.467,12647.92,No,No Violation,0,0,0
CA0000127571,BULLIT TRUCKING,34.12992,-117.7792,47.972,2478.94,No,No Violation,0,0,0
CA0000127704,SIR SPEEDY PRINTING,33.917241,-118.009277,70.527,6544.13,No,No Violation,0,0,0
CA0000131854,EXPO 603,34.079018,-117.71926,78.02,6580.13,No,No Violation,0,0,0
CA0000131862,OTIS ELEVATOR,34.15906,-118.29041,38.884,6581.66,No,No Violation,0,0,0
CA0000133165,KMART NUMBER 4320,33.90205,-118.11191,84.125,10426.64,No,No Violation,0,0,0
CA0000133231,SAKS FIFTH AVENUE,34.06707,-118.40372,36.719,9511.37,No,No Violation,0,0,0
CA0000133330,SUN UNLIMITED,34.21569,-118.59645,62.918,7528.43,No,No Violation,0,0,0
CA0000133454,TRANSCOLOR WEST,34.00553,-118.12888,94.639,7774.26,No,No Violation,0,0,0
CA0000133488,K MART NO 3337,33.96226,-118.18619,96.4,13216.22,No,No Violation,0,0,0
CA0000134049,COAST WIRE TECH,33.90917,-118.30277,93.826,10520.66,No,No Violation,0,0,0
CA0000134064,TEXACO DOWNSTREAM PROPERTIES 211370,33.86217,-118.30915,80.763,7514.25,No,No Violation,0,0,0
CA0000134114,NORWOOD CLEANERS,34.2648,-118.50362,59.398,5773.88,No,No Violation,0,0,0
CA0000134189,STAR WEST,34.10177,-118.29969,68.752,13854.44,No,No Violation,0,0,0
CA0000134197,HONDA OF HOLLYWOOD,34.09073,-118.33184,59.243,14694.89,No,No Violation,0,0,0
CA0000134387,SANTA MONICA ISUZU,34.02625,-118.48302,32.49,9264.53,No,No Violation,0,0,0
CA0000134395,BRITE CLEANERS,33.79898,-118.30779,74.945,8161.9,No,No Violation,0,0,0
CA0000134445,VALVE SYSTEMS & CONTROLS,33.8043,-118.17688,76.226,10720.88,No,No Violation,0,0,0
CA0000134460,BEACH CITY CHEVROLET,33.789876,-118.156803,67.695,11216.18,No,No Violation,0,0,0
CA0000134619,BOOKBINDERS CO,34.04004,-118.26518,92.182,19491.52,No,No Violation,0,0,0
CA0000134650,ZEUS GRAPHICS,34.01403,-118.46002,39.793,11839.26,No,No Violation,0,0,0
CA0000134684,PYRAMID PRESS,34.02552,-118.35352,80.426,11998.61,No,No Violation,0,0,0
CA0000134726,NEO AMERICA INC,34.036,-118.22231,94.074,11692.09,No,No Violation,0,0,0
CA0000134809,D T GRAPHICS,34.059471,-118.06729,94.33,8123.46,No,No Violation,0,0,0
CA0000134833,DIAMOND MAN GRAPHICS,34.227258,-118.374078,78.406,5605.82,No,No Violation,0,0,0
CA0000134924,UNIQUE CLEANERS,34.37756,-118.56699,43.878,2404.15,No,No Violation,0,0,0
CA0000134932,CHEVRON STATION 91078,33.872606,-118.32649,76.983,9110.03,No,No Violation,0,0,0
CA0000134957,DOLLAR STRETCHER CLEANERS,34.23439,-118.53607,63.111,7367.8,No,No Violation,0,0,0
CA0000134981,MOBILE CAR CARE SVCS,34.19248,-118.49239,65.292,9064.58,No,No Violation,0,0,0
CA0000135038,ATKINSON HYDRAULICS,34.00857,-118.23029,96.769,13053.97,No,No Violation,0,0,0
CA0000135053,WESTERN DYE HOUSE INC,34.08198,-118.38778,28.915,8517.94,No,No Violation,0,0,0
CA0000137372,PIX FIX FILM REGENERATION,34.193978,-118.367246,62.111,9145.52,No,No Violation,0,0,0
CA0000137695,RAY BAR ENGINEERING CORP,34.13378,-117.91417,74.997,4194.36,No,No Violation,0,0,0
CA0000137711,TOLUCA LAKE CLEANERS,34.15243,-118.34537,45.232,6101.02,No,No Violation,0,0,0
CA0000137760,ASR RECORDING SVCS,34.2331,-118.59416,64.811,6552.52,No,No Violation,0,0,0
CA0000137778,MASON CLEANERS,34.257253,-118.581057,57.857,4598.99,No,No Violation,0,0,0
CA0000137794,VONS 15,33.89599,-118.224612,97.847,10029.25,No,No Violation,0,0,0
CA0000137851,PERSON AND COVEY,34.16785,-118.3,38.639,5966.28,No,No Violation,0,0,0
CA0000137869,AEROSPACE RIVET MFG CORP.,34.001617,-117.925151,91.358,5851.36,No,No Violation,0,0,0
CA0000137885,DOW PRECISION HYDRAULICS INC,34.0951,-117.77735,66.77,4505.46,No,No Violation,0,0,0
CA0000137893,WEYMOUTH TREATMENT PLANT,34.111972,-117.782111,53.569,3194.5,No,No Violation,0,0,0
CA0000137901,VIRGINIAS CLEANERS,33.83368,-118.189365,82.985,7458.66,No,No Violation,0,0,0
CA0000137919,LOYOLA MARYMOUNT UNIV COLLEGE PRESS,33.965656,-118.416708,50.538,6842.78,No,No Violation,0,0,0
CA0000137984,ZAR ZAR ENTERPRISE,34.01332,-118.27402,94.909,16779.26,No,No Violation,0,0,0
CA0000138008,C AND J CIRCLE SCREEN,34.04267,-118.24351,92.08,15685.31,No,No Violation,0,0,0
CA0000138024,PARAMOUNT STUDIOS GARAGE TRANS,34.087123,-118.314943,68.987,17794.31,No,No Violation,0,0,0
CA0000138115,PLAZA CLEANERS,34.032807,-118.123888,95.066,8907.82,No,No Violation,0,0,0
CA0000138164,SWISS CLEANERS,34.234331,-118.439696,85.887,11517.39,No,No Violation,0,0,0
CA0000138172,THE CASTLE PRESS,34.16654,-118.15064,61.617,5914.15,No,No Violation,0,0,0
CA0000138321,ELEGANCE CLEANERS,33.771735,-118.370741,41.094,3129.69,No,No Violation,0,0,0
CA0000138339,SCE GENERAL OFFICE KLINGERMAN,34.05534,-118.08643,94.252,8164.48,No,No Violation,0,0,0
CA0000138495,CRICKET PRESS,33.80804,-118.16981,75.152,11025.08,No,No Violation,0,0,0
CA0000138503,UNITED AUTO AND TRUCK INC,34.29763,-118.41958,92.165,6205.99,No,No Violation,0,0,0
CA0000138537,ITT AEROSPACE CONTROLS,34.44978,-118.62712,58.803,867.54,No,No Violation,0,0,0
CA0000138552,CHEVRON STATION 9 1899,34.44147,-118.607144,55.773,1158.26,No,No Violation,0,0,0
CA0000141606,ARISTOS CLEANERS,34.16394,-118.52308,42.735,4748,No,No Violation,0,0,0
CA0000142257,SAKOS AUTO SERVICE,34.03202,-118.15329,96.273,9587.74,No,No Violation,0,0,0
CA0000142323,OMEGA CLEANERS,34.017735,-118.472742,35.793,10722.72,No,No Violation,0,0,0
CA0000144071,KIM CHANG SCREEN PRINTING,34.02721,-118.266881,93.782,18461.99,No,No Violation,0,0,0
CA0000144097,SAROYAN LUMBER CO,33.98448,-118.23652,98.73,15661.48,No,No Violation,0,0,0
CA0000148817,CITY OF LONG BEACH HEALTH DEPT,33.80261,-118.14807,64.978,10035.89,No,No Violation,0,0,0
CA0000148858,UNIVERSAL MOTION COMPONENTS,34.001423,-117.916158,91.403,5698.4,No,No Violation,0,0,0
CA0000148874,YUN CHO PRINTING,34.027674,-118.22993,93.993,12544.65,No,No Violation,0,0,0
CA0000148882,IMAGE OF INK,34.11238,-118.26745,63.263,11260.44,No,No Violation,0,0,0
CA0000149310,STREAMLINE PICTURES,34.03054,-118.46485,37.093,10771.41,No,No Violation,0,0,0
CA0000180828,"METAL CHEM, INC",34.23548,-118.59922,64.032,6076.3,No,No Violation,0,0,0
CA0000181222,EBENSTEINER CO,34.4763,-118.61533,54.804,1013.86,No,No Violation,0,0,0
CA0000181404,TOWNE HOUSE CLEANERS,34.14682,-118.264252,46.589,7834.4,No,No Violation,0,0,0
CA0000184770,LOTTO CLEANERS,34.027199,-118.488369,31.773,8596.2,No,No Violation,0,0,0
CA0000184796,THE ENGLISH CLEANERS,34.421748,-118.54692,39.244,3251.08,No,No Violation,0,0,0
CA0000184804,LOCKHEED CORP CATS,34.198264,-118.486954,71.006,9750.82,No,No Violation,0,0,0
CA0000196394,MARKET PLACE CLEANERS,33.98011,-118.049973,85.673,5823.98,No,No Violation,0,0,0
CA0000197129,C R CLEANERS,33.88876,-118.1935,95.347,11343.16,No,No Violation,0,0,0
CA0000197830,CHEVRON STATION 91846,34.06763,-117.9728,93.216,8707.53,No,No Violation,0,0,0
CA0000197871,BUENA VISTA CLEANERS,34.139685,-117.978306,70.93,3457.78,No,No Violation,0,0,0
CA0000197905,THE PRINTWORKS,34.211205,-118.4793,77.924,10318.37,No,No Violation,0,0,0
CA0000197921,HERMOSA SILKSCREEN,33.89352,-118.27866,94.857,7967.02,No,No Violation,0,0,0
CA0000197939,YALE LABORATORY INC,34.098228,-118.319715,60.584,13724.21,No,No Violation,0,0,0
CA0000198069,CHEVRON STATION NO 92170,34.0328,-118.124476,95.062,8892.67,No,No Violation,0,0,0
CA0000198085,TIDELANDS OIL PRODUCTION COMPANY DOCK,33.775279,-118.207802,84.746,9786.49,No,No Violation,0,0,0
CA0000198093,PACIFIC MAGNETIC AND PENETRANT INC,34.19503,-118.38124,64.086,9647.83,No,No Violation,0,0,0
CA0000198101,Y S PRINTING,34.03881,-118.26771,92.396,19961.02,No,No Violation,0,0,0
CA0000198804,RITE AID NO 5491,33.8204,-118.32115,69.253,7576.11,No,No Violation,0,0,0
CA0000198895,J N G INC DBA PEARCES GARAGE,33.771734,-118.180919,75.309,11971.8,No,No Violation,0,0,0
CA0000198903,ZULA PRODUCTION,34.0315,-118.229431,94.067,12725.51,No,No Violation,0,0,0
CA0000198911,LA TRADE TECH,34.033215,-118.269681,93.14,20078.75,No,No Violation,0,0,0
CA0000198937,SUPER COLOR LAB,34.088525,-118.344084,52.72,13534.81,No,No Violation,0,0,0
CA0000202309,5TH AVE CLEANERS,34.27894,-118.88618,41.73,1313.98,No,No Violation,0,0,0
CA0000203430,DON CONIGLIO CO INC,34.05898,-118.06873,94.389,8080.44,No,No Violation,0,0,0
CA0000207068,NILS PUBLISHING,34.23728,-118.59978,63.703,5727.81,No,No Violation,0,0,0
CA0000207167,LANCASTER AUTO GROUP,34.66924,-118.14953,63.436,3170.91,No,No Violation,0,0,0
CA0000207266,MICHAELS CAR CARE,34.226619,-118.52735,63.35,7498.62,No,No Violation,0,0,0
CA0000207357,GRAN CLASSIC COACH INC,34.432793,-118.571853,42.346,2684.45,No,No Violation,0,0,0
CA0000228155,RITE AID NO 5490,34.022207,-118.464349,37.574,11088.09,No,No Violation,0,0,0
CA0000228163,RITE AID 5552,34.3115,-118.4292,91.124,4997.01,No,No Violation,0,0,0
CA0000228171,RITE AID NO 5485,33.998627,-118.462244,41.126,11190.23,No,No Violation,0,0,0
CA0000228320,RITE AID 5457,33.998489,-118.429617,46.744,9981.8,No,No Violation,0,0,0
CA0000228353,RITE AID NO 5544,34.18725,-118.64275,41.801,4212.09,No,No Violation,0,0,0
CA0000228379,RITE AID NO 5456,34.02577,-118.43238,44.587,11446.38,No,No Violation,0,0,0
CA0000228502,RITE AID NO 5439,34.090873,-118.290349,77.309,17640.59,No,No Violation,0,0,0
CA0000228510,RITE AID NO 5435,34.09923,-118.29178,72.901,14640.02,No,No Violation,0,0,0
CA0000228528,RITE AID NO 5521,33.837531,-118.184939,81.749,7300.6,No,No Violation,0,0,0
CA0000228544,RITE AID 5553,34.266445,-118.52343,52.528,5109.59,No,No Violation,0,0,0
CA0000229377,BUGGE BUILDERS,33.86103,-118.39194,40.059,9980.26,No,No Violation,0,0,0
CA0000229385,TERADYNE INC,34.14448,-118.79132,20.465,1691.28,No,No Violation,0,0,0
CA0000233676,WOOD AND JONES PRINTERS,34.145762,-118.153236,64.735,6805.37,No,No Violation,0,0,0
CA0000233726,LA CITY FIRE DEPT 27,34.095167,-118.329871,57.733,13730.81,No,No Violation,0,0,0
CA0000233734,PEGO SYSTEMS INC,33.8043,-118.176443,76.184,10787.67,No,No Violation,0,0,0
CA0000233742,DEXTERS AUTOMOTIVE,34.0992,-117.77685,64.558,4288.36,No,No Violation,0,0,0
CA0000235689,SCE WHITTIER SVC CTR,33.947897,-118.074997,87.241,7753.27,No,No Violation,0,0,0
CA0000238071,CALIFORNIA CUSTOM SHAPES,33.9886,-118.25366,98.518,15775.09,No,No Violation,0,0,0
CA0000239244,MAS AUTO REPAIR SHOP INC,34.0442,-118.20186,94.764,10631.36,No,No Violation,0,0,0
CA0000239848,QUALITY HOUSE,34.051976,-118.266918,89.5,19127.94,No,No Violation,0,0,0
CA0000260075,HARWICK CHEMICAL,33.98396,-118.10787,91.045,8010.83,No,No Violation,0,0,0
CA0000260083,CHEVRON STATION 90454,34.0684,-118.26093,86.724,18346.35,No,No Violation,0,0,0
