SourceID,RCRAName,FacLat,FacLong,RCRAUniverse,FacPercentMinority,RCRACurrSNC,RCRACurrComplStatus,RCRAQtrsInSNC,RCRAQtrsInNC
CAD008345464,LUNDAY-THAGARD COMPANY DBA WORLD OIL REFINING,33.946295,-118.16704,LQG,93.353,No,No Violation,0,0
CAD008348393,DOMAR PRECISION INC,33.94569,-118.17693,LQG,94.717,No,No Violation,0,0
CAD008350993,ACE METALLIZING CO,33.931771,-118.062602,LQG,,No,No Violation,0,0
CAD008352957,NORAC PHARMA,34.11633,-117.93491,LQG,83.432,No,No Violation,0,0
CAD008354052,TORRANCE REFINING COMPANY LLC,33.854967,-118.336907,LQG,63.971,No,No Violation,0,1
CAD008354839,HEAD WEST INC,33.889536,-118.265128,LQG,96.449,No,No Violation,0,0
CAD008358145,"METAL SURFACES, INC.",33.95423,-118.15804,LQG,92.062,No,No Violation,0,3
CAD008364432,RHO-CHEM LLC,33.95785,-118.37533,"LQG, Operating TSDF, TSDF",83.494,Yes,Significant Violation,5,7
CAD008368458,"SAINT-GOBAIN CONTAINERS, INC.",34.07971,-118.04557,LQG,90.884,No,No Violation,0,0
CAD008368987,AEROJET ROCKETDYNE OF DELAWARE,34.2327,-118.58854,LQG,65.678,No,No Violation,0,0
CAD008371098,PARAMOUNT PETROLEUM CORPORATION,33.899645,-118.15141,LQG,87.548,No,Noncompliance,0,1
CAD008371676,VALLEY PLATING WORKS INC,34.10917,-118.24191,LQG,67.915,No,No Violation,0,0
CAD008375222,ELECTROLIZING INC.,34.02087,-118.24687,LQG,93.5,Yes,Significant Violation,12,12
CAD008375776,SOUTH GATE ADULT SCHOOL,33.95662,-118.22678,LQG,98.36,No,No Violation,0,0
CAD008378002,SERVICE PLATING CO INC,33.98381,-118.23934,LQG,98.783,Yes,Significant Violation,12,12
CAD008378044,MCDONNELL DOUGLAS - DAC/NAF,33.83017,-118.14267,LQG,57.983,No,No Violation,0,0
CAD008378887,"GEORGE INDUSTRIES, INC.",34.05938,-118.1781,LQG,95.922,No,No Violation,0,0
CAD008380388,PENTRATE METAL PROCESSING,34.01879,-118.20213,LQG,97.73,No,Noncompliance,0,12
CAD008382616,HONEYWELL INTERNATIONAL INC. (AVIATION),33.95164,-118.37708,LQG,82.166,No,No Violation,0,0
CAD008383291,LAKELAND DEVELOPMENT COMPANY,33.931683,-118.069437,LQG,86.525,No,No Violation,0,0
CAD008385791,VAPEX,33.95508,-118.19307,LQG,96.724,No,No Violation,0,0
CAD008388720,CRANE AEROSPACE HYDRO-AIRE DIVISION,34.19926,-118.34376,LQG,61.762,No,No Violation,0,0
CAD008391427,"ELECTRONIC CHROME AND GRINDING CO., INC.",33.95562,-118.06679,LQG,85.739,Yes,Significant Violation,5,5
CAD008391815,IPS CORPORATION,33.87627,-118.27555,LQG,92.247,No,No Violation,0,0
CAD008392722,"LMDD ENTERPRISES, DBA DIXON HARD CHROME",34.2288,-118.3864,LQG,81.761,Yes,Significant Violation,5,5
CAD008474132,STEVE'S PLATING CORPORATION,34.202349,-118.344441,LQG,63.368,No,No Violation,0,0
CAD008474348,"AVNET, INC. (FORMER FREEMAN PRODUCTS)",33.87282,-118.31461,LQG,81.625,No,No Violation,0,0
CAD008474637,"MAGNESIUM ALLOY PRODUCTS CO., INC.",33.91422,-118.22273,LQG,98.463,No,No Violation,0,0
CAD008475964,"BOWMAN PLATING COMPANY, INC.",33.917993,-118.225121,LQG,98.585,Yes,Significant Violation,4,4
CAD008481947,PICO RIVERA PLATING,33.96984,-118.09788,LQG,89.237,No,No Violation,0,0
CAD008482242,DBA MCCANN'S ENGINEERING & MFG CO LLC,34.1412,-118.27298,LQG,45.041,No,No Violation,0,0
CAD008488025,PHIBRO-TECH INC.,33.95914,-118.06586,"LQG, Operating TSDF, TSDF, Transporter",85.787,Yes,Significant Violation,12,12
CAD008489981,SONIC PLATING COMPANY,33.945665,-118.054292,LQG,83.303,No,No Violation,0,0
CAD008495327,FORMER MATRIX SCIENCE FACILITY,33.844474,-118.340121,LQG,59.612,No,No Violation,0,0
CAD008496598,"JAN-KENS ENAMELING CO., INC.",34.139513,-117.990391,LQG,69.851,No,No Violation,0,0
CAD008505547,LINDSEY MANUFACTURING COMPANY,34.13519,-117.91834,LQG,75.927,No,No Violation,0,0
CAD008506065,QUAKER CITY PLATING/SILVERSMITH LTD,33.96973,-118.06159,LQG,86.08,No,No Violation,0,0
CAD008513525,INDUSTRIAL PROCESS & CHEM. CO.,33.83667,-118.23772,LQG,89.704,No,No Violation,0,0
CAD008516205,ACCURATE PLATING CO.,34.06039,-118.19351,LQG,95.255,No,No Violation,0,0
CAD008517005,AL'S PLATING CO. INC.,33.91332,-118.27912,LQG,97.45,No,No Violation,0,0
CAD009402082,BRONZEWAY PLATING CORP,34.01579,-118.20563,LQG,97.692,No,No Violation,0,3
CAD009402165,"SMURFIT-STONE CONTAINER ENTERPRISES, INC",33.99378,-118.13674,LQG,94.596,No,No Violation,0,0
CAD009520115,LOS ANGELES GALVANIZING,33.99562,-118.225501,LQG,98.443,No,Noncompliance,0,12
CAD009520636,ACE CLEARWATER ENTERPRISES - PARAMOUNT,33.90541,-118.16888,LQG,91.938,No,No Violation,0,0
CAD009521139,"SENSOR SYSTEMS, INC.",34.23314,-118.57757,LQG,67.114,No,No Violation,0,0
CAD009521329,BODYCOTE THERMAL PROCESSING,33.98204,-118.20488,LQG,98.065,No,Noncompliance,0,12
CAD009523515,FADAL MACHINING CENTERS,34.24271,-118.58553,LQG,64.372,No,No Violation,0,0
CAD009526179,LEGGETT & PLATT,33.90287,-118.2856,LQG,95.093,No,No Violation,0,0
CAD009531591,SAUGUS INDUSTRIAL CENTER LLC,34.41299,-118.53932,LQG,41.428,No,No Violation,0,0
CAD009537200,BALL METAL BEVERAGE CONTAINER CORP.,33.84233,-118.32873,LQG,66.87,No,No Violation,0,0
CAD009545153,GLENDALE GOODWIN REALTY I LLC,34.1371,-118.26934,LQG,47.433,No,No Violation,0,0
CAD009547050,THE DOW CHEMICAL COMPANY,33.84641,-118.32878,"LQG, TSDF",67.299,No,No Violation,0,0
CAD009548942,"SIZE CONTROL PLATING COMPANY, INC.",34.05462,-117.98781,LQG,94.395,No,Noncompliance,0,12
CAD009566167,MARVIN ENGINEERING CO. INC,33.96842,-118.35799,LQG,90.504,No,No Violation,0,0
CAD009584210,CALIFORNIA INSTITUTE OF TECHNOLOGY,34.13592,-118.12643,LQG,63.454,No,No Violation,0,0
CAD009587700,TELEDYNE MICROELECTRONIC TECHNOLOGIES,33.98314,-118.42966,LQG,46.164,No,No Violation,0,0
CAD009587783,"SPECIAL-T COATINGS AND CHEMICALS, INC.",34.20469,-118.42473,LQG,75.849,No,No Violation,0,0
CAD009588278,"COAST PLATING, INC",33.89197,-118.27734,LQG,94.736,No,No Violation,0,3
CAD009592247,MARIETTA CORPORATION,34.00166,-118.20481,LQG,98.03,No,No Violation,0,0
CAD009603184,BURBANK PLATING SERVICES,34.27517,-118.42789,LQG,92.279,Yes,Significant Violation,5,6
CAD009604045,DESIGNED METAL CONNECTION,33.89906,-118.28305,LQG,94.91,No,No Violation,0,0
CAD009604075,DESIGNED METAL CONNECTIONS,33.89906,-118.28305,LQG,94.883,No,Noncompliance,0,12
CAD009637059,DAY-GLO COLOR CORPORATION,33.9572,-118.18639,LQG,96.196,No,Noncompliance,0,3
CAD009645268,"COAST PLATING, INC.",33.88281,-118.2808,LQG,92.731,No,No Violation,0,0
CAD009657537,TROY - CSL LIGHTING,34.02323,-117.98562,LQG,91.649,No,No Violation,0,0
CAD009679077,LOCKHEED MARTIN AERONAUTICS - PALMDALE PLANT 10,34.60263,-118.116485,LQG,78.563,No,No Violation,0,0
CAD009680232,"GRAPHIC RESEARCH, INC.",34.24057,-118.57979,LQG,65.122,No,No Violation,0,3
CAD009688185,BARRY AVENUE PLATING COMPANY,34.03449,-118.44661,LQG,41.338,No,No Violation,0,0
CAD009696212,SNOW MANUFACTURING,33.973345,-118.129691,LQG,91.185,No,No Violation,0,0
CAD009774167,VENTURA TRANSFER COMPANY,33.82166,-118.2314,"LQG, Transporter",89.354,Yes,Significant Violation,5,5
CAD009774290,GI TRUCKING DBA ESTES EXPRESS,33.88806,-118.01669,LQG,75.224,No,No Violation,0,0
CAD010710051,"L-3 COMMUNICATIONS, OCEAN SYSTEMS",34.3042,-118.47841,LQG,78.917,No,No Violation,0,0
CAD010715837,"KMLT, LLC CARSON TERMINAL",33.807466,-118.23223,LQG,91.32,No,No Violation,0,0
CAD010720415,U.S. PRE-FINISHED METALS CORP.,34.01244,-118.17701,LQG,97.874,No,No Violation,0,0
CAD020153912,SCE MONROVIA SERVICE CENTER,34.13629,-117.99505,LQG,71.224,No,No Violation,0,0
CAD020159166,BAUCHET STREET,34.06012,-118.22966,LQG,90.634,No,No Violation,0,0
CAD020163671,REXAM BEVERAGE CAN COMPANY,34.24088,-118.58433,LQG,64.925,No,No Violation,0,0
CAD020165353,ANAPLEX CORP,33.891977,-118.168795,LQG,90.46,No,Noncompliance,5,7
CAD020745246,UNIVAR USA INC,34.00229,-118.16276,LQG,97.179,No,No Violation,0,0
CAD020761672,VERNON LUBE PLANT,34.008958,-118.225258,LQG,97.13,No,No Violation,0,0
CAD021064258,ASTRO PAK CORPORATION,33.92224,-118.11346,LQG,84.825,No,No Violation,0,0
CAD021074679,"CIRCUITS MANUFACTURING, INC.",34.24375,-118.60246,LQG,62.01,No,Noncompliance,0,12
CAD021858063,CROCKER PLATING WORKS,33.98713,-118.26853,LQG,98.115,No,No Violation,0,0
CAD021863964,PORT OF LOS ANGELES- BERTH 161,33.777012,-118.260988,LQG,,No,No Violation,0,0
CAD027897164,MISTRAS GROUP (SERVICES),33.956608,-118.184345,LQG,95.954,No,No Violation,0,1
CAD028409019,"CROSBY & OVERTON,INC",33.78816,-118.21437,"LQG, Operating TSDF, TSDF",86.944,No,No Violation,0,9
CAD028418028,VALMONT INDUSTRIES CALWEST GALVANIZING,33.83921,-118.23028,LQG,88.688,No,No Violation,0,1
CAD028430999,SIGNAL HILL TERMINAL,33.800798,-118.151382,LQG,65.665,No,No Violation,0,0
CAD028445237,HONEYWELL INTERNATIONAL INC. (SEPULVEDA),34.249377,-118.467555,LQG,83.533,No,No Violation,0,0
CAD028489045,OLDCASTEL BUILDING ENVELOPE,34.01003,-118.15063,LQG,96.429,No,Noncompliance,0,4
CAD028505212,FORMER EXIDE CORP FAC,34.06027,-117.99158,LQG,94.54,No,No Violation,0,0
CAD028528230,SCHOOL POLICE DEPARTMENT,34.04312,-118.27355,LQG,91.701,No,No Violation,0,0
CAD030382790,THE BUMPER SHOP,33.97474,-118.25982,LQG,99.109,No,No Violation,0,0
CAD030836407,BENCHMARK,34.02621,-117.96567,LQG,91.44,No,No Violation,0,0
CAD030841597,"ECOLAB, INC.",33.99715,-117.903052,LQG,91.246,No,No Violation,0,2
CAD030862742,"CAL BUMPER COMPANY, INC.",33.782706,-118.213089,LQG,86.603,No,No Violation,0,0
CAD030865299,ARCONIC GLOBAL FASTENERS & RINGS INC,34.02877,-117.96383,LQG,91.583,No,Noncompliance,0,4
CAD037030533,"ELECTROMATIC, INC.",34.20462,-118.39217,LQG,70.49,No,No Violation,0,1
CAD038071643,"ORTEL, A DIVISION OF EMCORE",34.081967,-118.145133,LQG,88.169,No,No Violation,0,2
CAD039063565,THE CULVER STUDIOS,34.024794,-118.392785,LQG,59.751,No,No Violation,0,0
CAD040366486,CALIFORNIA STATE POLYTECHNIC UNIVERSITY POMONA,34.05025,-117.81651,LQG,78.469,No,No Violation,0,0
CAD040938565,"CONTROL PLATING CO., INC.",33.876278,-118.31352,LQG,83.227,No,No Violation,0,0
CAD040954521,PETRO DIAMOND TERMINAL CO,33.776551,-118.220313,LQG,88.382,No,No Violation,0,0
CAD041156969,"HRL LABORATORIES, LLC",34.04433,-118.69357,LQG,21.258,No,No Violation,0,1
CAD041160672,"SPS TECHNOLOGIES, LLC.",33.91264,-118.30699,LQG,93.855,No,No Violation,0,0
CAD041162330,WOODWARD HRT PACOIMA,34.25991,-118.3969,LQG,90.583,No,No Violation,0,0
CAD041520644,TESORO REFINING & MARKETING COMPANY LLC -- LA REFINERY,33.7956,-118.2331,"LQG, TSDF",91.514,No,No Violation,0,1
CAD042221010,ITT GOULDS PUMPS,34.01925,-118.04563,LQG,90.201,No,No Violation,0,0
CAD042231431,"UNIVERSITY OF CALIFORNIA, LOS ANGELES",34.074052,-118.437913,LQG,31.917,No,No Violation,0,0
CAD042236232,REDONDO BEACH PLAZA,33.89363,-118.36132,LQG,65.891,No,No Violation,0,0
CAD042236844,BAXALTA US INC.,34.14234,-118.27007,LQG,45.749,No,No Violation,0,1
CAD042238154,AERODYNAMIC PLATING COMPANY,33.908,-118.310778,LQG,92.36,No,No Violation,0,3
CAD042245001,OMEGA CHEMICAL SITE PRP ORGANIZED GROUP,33.96972,-118.04222,LQG,82.62,No,No Violation,0,0
CAD043079110,ASSOCIATED PLATING COMPANY,33.95285,-118.05954,LQG,84.815,No,No Violation,0,0
CAD043083971,CALIFORNIA METAL PROCESSING COMPANY,33.988948,-118.303009,LQG,97.424,No,No Violation,0,0
CAD043555366,SOLUTIA INC. CARSON SITE,33.82428,-118.23838,LQG,90.17,No,No Violation,0,0
CAD044046274,ASHLAND  LLC,33.983333,-118.133333,LQG,93.035,No,No Violation,0,0
CAD044052801,"BROWN-PACIFIC, INC.",33.90528,-118.04036,LQG,80.684,No,Noncompliance,0,2
CAD044058865,"PACIFIC MAGNETIC & PENETRANT CO., INC.",34.19484,-118.38124,LQG,63.947,No,No Violation,0,0
CAD044405603,INTERNATIOANL EXTRUSION,34.08358,-118.15386,LQG,88.017,No,No Violation,0,0
CAD044429835,CLEAN HARBORS OF WILMINGTON LLC,33.78587,-118.24031,"LQG, Operating TSDF, TSDF",91.742,No,No Violation,0,3
CAD044429884,HUCK INTERNATIONAL INC,33.82012,-118.25891,LQG,90.729,No,No Violation,0,0
CAD045521184,"EME, INC.",33.90929,-118.21948,LQG,98.281,No,No Violation,0,0
CAD045530821,ALHAMBRA COMBINED FACILITY,34.08623,-118.14197,LQG,87.691,No,No Violation,0,0
CAD045550464,US CHROME CORPORATION OF CALIFORNIA,33.78529,-118.21381,LQG,86.705,No,No Violation,0,0
CAD046437463,"ALPERT & ALPERT IRON & METAL, INC",33.82999,-118.24007,LQG,89.737,No,No Violation,0,0
CAD046442612,"GARDENA PLATING COMPANY, INC.",33.91467,-118.3091,LQG,94.16,No,Noncompliance,0,12
CAD046444121,ELECTRO ADAPTER INC.,34.2338,-118.58199,LQG,66.427,No,No Violation,0,0
CAD046446654,BNSF-HOBART,34.0125,-118.195914,LQG,97.9,No,No Violation,0,0
CAD046452439,"HITCO CARBON COMPOSITES, INC.",33.907222,-118.307222,LQG,92.756,No,No Violation,0,0
CAD046468195,NEW HAMPSHIRE BALL BEARINGS,34.246844,-118.590756,LQG,62.46,No,No Violation,0,0
CAD047429147,"JOHNSON LAMINATING AND COATING, INC",33.84284,-118.253639,LQG,90.429,No,No Violation,0,0
CAD047432877,PALOS VERDES BUILDING CORP. RICHARDS FAMILY TRUST,33.80702,-118.16437,LQG,72.042,No,No Violation,0,0
CAD047456363,"WASTE MANAGEMENT OF CA, INC-LANCASTER LANDFILL",34.747763,-118.12109,LQG,72.866,No,No Violation,0,0
CAD047903927,PRC-DESOTO INTERNATIONAL INC.,34.19194,-118.34228,LQG,58.26,No,No Violation,0,0
CAD048476683,MEL BERNIE & CO. INC.,34.19195,-118.34349,LQG,58.884,No,No Violation,0,0
CAD048479497,RENU PLATING CORP,34.01253,-118.24737,LQG,94.161,No,No Violation,0,0
CAD050797679,ITC CIP STAMPIMNGS,33.9258,-118.05524,LQG,83.212,No,No Violation,0,0
CAD050806850,CLEAN HARBORS LOS ANGLES LLC,33.98985,-118.23907,"LQG, Operating TSDF, TSDF",98.782,Yes,Significant Violation,3,4
CAD050807122,3M DRUG DELIVERY SYSTEMS,34.23181,-118.56776,LQG,68.015,No,No Violation,0,0
CAD050809177,SUPERIOR INDUSTRIES INTERNATIONAL INC.,34.21125,-118.48369,LQG,77.689,No,No Violation,0,0
CAD051475036,"PEMACO METAL PROCESSING, INC.",34.0863,-118.14777,LQG,86.899,Yes,Significant Violation,12,12
CAD051485043,GOLDEN WEST REFINING CO,33.909649,-118.043088,LQG,80.862,No,No Violation,0,0
CAD052251626,HENKEL CORPORATION,34.023633,-117.972636,LQG,91.302,No,No Violation,0,0
CAD052277092,CENTINELA HOSPITAL MEDICAL CENTER,33.94906,-118.34778,LQG,93.298,No,No Violation,0,0
CAD052418126,"AAA PLATING & INSPECTION, INC.",33.92184,-118.22169,LQG,98.497,No,No Violation,0,0
CAD053858296,"CONTINENTAL HEAT TREATING, INC.",33.9369,-118.07271,LQG,87.058,No,No Violation,0,0
CAD053866166,SIGMA PLATING COMPANY,33.99672,-117.883882,LQG,90.142,No,No Violation,0,0
CAD053870119,SKY POWER,34.200083,-118.37032,LQG,65.353,No,No Violation,0,0
CAD053893400,TECHNICOLOR INC,34.14272,-118.36132,LQG,38.726,No,No Violation,0,0
CAD054852439,DANCO ANODIZING,34.14447,-118.0296,LQG,66.804,No,Noncompliance,0,5
CAD054855366,WESTWAY TERMINAL COMPANY,33.72051,-118.27239,LQG,63.387,No,No Violation,0,0
CAD054861539,FORMER PAPER MATE FACILITY,34.02834,-118.46984,LQG,36.014,No,No Violation,0,0
CAD054866637,SONY PICTURES STUDIOS,34.0198,-118.40065,LQG,57.365,No,Noncompliance,0,12
CAD055766422,SOLVAY USA INC FORMERLY MARCHEM TECHNOLOGIES,33.843611,-118.216389,LQG,86.883,No,No Violation,0,2
CAD055780167,CHROME CRANKSHAFT CO AND LOCOMOTIVE AIR,33.9654,-118.14197,LQG,90.471,No,No Violation,0,0
CAD056442692,KTR CLA II LLC,33.97925,-118.14351,LQG,92.895,No,No Violation,0,0
CAD056444524,"KIK AEROSOL SOCAL, LLC",34.02605,-117.97153,LQG,91.508,No,No Violation,0,0
CAD056446388,AMVAC CHEMICAL CORPORATION,34.009444,-118.188056,LQG,97.92,No,No Violation,0,0
CAD057348278,CALIFORNIA TECHNICAL PLATING,34.27948,-118.42946,LQG,92.079,Yes,Significant Violation,12,12
CAD058866166,"SIGMA PLATING COMPANY, INC.",33.99672,-117.883882,LQG,90.142,No,No Violation,0,0
CAD059240663,GCG CORPORATION,34.16296,-118.29318,LQG,39.109,No,No Violation,0,0
CAD060395753,MCKESSON CORPORATION,33.95796,-118.06238,LQG,85.425,No,No Violation,0,0
CAD060398229,HERAEUS PRECIOUS METALS NORTH AMERICA LLC,33.88794,-118.04559,LQG,81.4,No,No Violation,0,2
CAD060897063,THE BOEING COMPANY,33.928585,-118.397219,LQG,63.842,No,No Violation,0,0
CAD062063375,QUEST DIAGNOSTICS,34.17997,-118.53372,LQG,53.213,No,No Violation,0,0
CAD062092895,"KRACO ENTERPRISES, LLC",33.9129,-118.21957,LQG,98.345,No,No Violation,0,0
CAD063113690,LA HABRA PLATING,33.92097,-117.94174,LQG,60.621,Yes,Significant Violation,12,12
CAD064567753,KAWABATA AMERICAN INC,33.87873,-118.21527,LQG,96.105,No,No Violation,0,0
CAD064573405,AMERICAN ETCHING & MANUFACTURING,34.273607,-118.431338,LQG,91.922,No,No Violation,0,0
CAD064579360,COLORGRAPHICS INC,34.06643,-118.19593,LQG,94.285,No,No Violation,0,0
CAD064580434,"IDEARC MEDIA SERVICES-WEST, INC.",34.03079,-118.22022,LQG,94.375,No,No Violation,0,0
CAD065112526,"IMPRESA AEROSPACE, LLC",33.88918,-118.28007,LQG,93.66,No,No Violation,0,0
CAD066233966,QUEMETCO. INC.,34.025026,-117.98347,"LQG, Operating TSDF, TSDF, Transporter",91.914,Yes,Significant Violation,12,12
CAD066254491,EXIDE TECHNOLOGIES,33.97897,-118.15962,LQG,94.635,No,No Violation,0,0
CAD066647066,ULTRAMAR INC. VALERO WILMINGTON REFINERY,33.7783,-118.2351,LQG,90.911,No,No Violation,0,1
CAD066654096,"DELTA DVH CIRCUITS, INC.",34.2039,-118.48432,LQG,74.951,No,No Violation,0,0
CAD066658808,THE BOEING COMPANY - FORMER COMPTON SITE,33.87261,-118.21928,LQG,95.351,No,No Violation,0,0
CAD066676123,EQUILON ENTERPRISES LLC-CARSON TERMINAL,33.84142,-118.23596,LQG,89.814,No,Noncompliance,0,12
CAD066697590,"CALIFORNIA STATE UNIVERSITY, LOS ANGELES",34.062327,-118.171556,LQG,95.38,No,No Violation,0,0
CAD066698408,CITY OF HOPE MEDICAL CENTER,34.13222,-117.97356,LQG,75.182,No,No Violation,0,0
CAD067734186,"SAPA EXTRUDER, INC",33.99685,-117.909774,LQG,91.198,No,Noncompliance,0,12
CAD067786749,BKK LANDFILL,34.035787,-117.900396,"LQG, Operating TSDF, TSDF",88.889,No,No Violation,0,0
CAD071896336,HONEYWELL INTERNATIONAL INC.,33.85833,-118.32108,LQG,75.908,No,No Violation,0,0
CAD072260052,"MAXIMA ENTERPRISES, INC.",33.808,-118.2903,LQG,82.065,No,No Violation,0,0
CAD072279755,SUPERIOR PLATING COMPANY,34.061895,-117.72412,LQG,83.433,No,No Violation,0,0
CAD072280175,PEPPERDINE UNIVERSITY,34.034717,-118.704197,LQG,22.921,No,No Violation,0,0
CAD072292121,FORMER HUFFY FACILITY GWM WELL MW 1 AND MW 2,34.133558,-117.92312,LQG,77.785,No,No Violation,0,0
CAD072924103,AERO CHROME PLATING,34.2134,-118.45204,LQG,79.327,No,No Violation,0,0
CAD072945850,SAINT JOHN'S HEALTH CENTER,34.031361,-118.479876,LQG,33.645,No,No Violation,0,0
CAD075274928,960 DEFOREST AVENUE LONG BEACH SITE,33.778654,-118.20418,LQG,83.629,No,No Violation,0,0
CAD075284901,CORTINES SCHOOL OF VPA,34.0595,-118.24509,LQG,90.219,No,No Violation,0,0
CAD075294140,ELECTROFILM MANUFCTURING,34.436511,-118.579845,LQG,43.95,No,No Violation,0,0
CAD075301390,PAC FOUNDRIES - INDUSTRY,34.00765,-117.93885,LQG,91.456,No,No Violation,0,0
CAD075307785,CEDARS SINAI MEDICAL CENTER,34.07684,-118.380645,LQG,34.229,No,No Violation,0,0
CAD075309740,FORMER WELCHS UNIFORM SITE,34.085775,-118.21305,LQG,88.974,No,No Violation,0,0
CAD075332882,TESORO LOGISTICS MARINE TERMINAL 2,33.777711,-118.209574,LQG,85.327,No,No Violation,0,0
CAD076180843,POLYNT COMPOSITES USA INC,33.92593,-118.2221,"LQG, TSDF",98.491,No,No Violation,0,0
CAD076208313,INTERNATIONAL RECTIFIER,33.91826,-118.40052,LQG,56.562,No,No Violation,0,0
CAD076243815,CONSOLIDATED FOUNDRIES - POMONA,34.0353,-117.82493,LQG,78.481,No,No Violation,0,0
CAD076941103,STAUFFER MANAGEMENT COMPANY LLC,33.82429,-118.23564,"LQG, TSDF",89.849,No,No Violation,0,0
CAD076941251,FORMER FAITH PLATING,34.09071,-118.34581,LQG,49.378,No,Noncompliance,0,12
CAD077227049,TESORO LOS ANGELES REFINERY - CARSON OPPERATIONS,33.81323,-118.24298,"LQG, TSDF",91.167,Yes,Significant Violation,4,12
CAD077233658,ST&I INC,33.89289,-118.16811,LQG,90.494,No,No Violation,0,0
CAD077243640,"BACHEM AMERICAS, INC.",33.81511,-118.33985,LQG,58.57,No,Noncompliance,0,8
CAD077264737,GENES PLATING,34.01728,-118.20296,LQG,97.811,No,No Violation,0,0
CAD077968014,ST FRANCIS MEDICAL CTR,33.931317,-118.20314,LQG,97.49,No,No Violation,0,0
CAD078808904,FORMER THERMADOR MASCO MANUFACTURING PROPERTY,33.9943,-118.18402,LQG,97.897,No,No Violation,0,0
CAD079597811,COSTCO WHOLESALE # 44,34.21984,-118.59615,LQG,63.365,No,No Violation,0,0
CAD079605366,"LOS ANGELES COUNTY, HARBOR-UCLA MEDICAL CENTER",33.83158,-118.29353,LQG,80.431,No,No Violation,0,0
CAD081094526,"GCA LEASE HOLDINGS, INC.",33.87675,-118.28238,LQG,91.132,No,No Violation,0,0
CAD081096794,"MILLER DIAL, LLC",34.085667,-118.054444,LQG,89.779,No,No Violation,0,0
CAD081113763,ATLAS PSS PROPERTIES LLC,33.98793,-118.13066,LQG,93.261,No,No Violation,0,0
CAD081734485,SOUTHWEST TERMINAL 1,33.73671,-118.27106,LQG,64.921,No,No Violation,0,0
CAD081735755,ARKEMA INC,33.855598,-118.34999,LQG,55.592,No,No Violation,0,0
CAD081782583,"TESORO LOGISTICS, ARCO VINVALE TERMINAL",33.95277,-118.16408,LQG,93.477,No,No Violation,0,0
CAD083007799,NORTHROP GRUMMAN SYSTEMS CORP,34.17329,-118.59382,LQG,49.539,No,Noncompliance,0,12
CAD083903492,CHEVRON USA INC,34.0294,-118.05974,LQG,93.035,No,No Violation,0,0
CAD083914911,NALCO CHAMPION - CARSON PLANT 0111,33.83921,-118.23044,LQG,88.743,No,No Violation,0,0
CAD088378245,CONSOLIDATED FILM INDUSTRIES,34.08831,-118.33318,LQG,59.914,No,No Violation,0,0
CAD088387741,ARMSTRONG FLOORING INC,33.95473,-118.17617,LQG,94.821,No,No Violation,0,0
CAD089863641,GEORGIA-PACIFIC GYPSUM LLC,33.76872,-118.21241,LQG,85.737,No,No Violation,0,0
CAD091715060,"TNEMEC COMPANY, INC.",33.92,-118.22184,LQG,98.5,No,No Violation,0,0
CAD091719450,E/M COATING SERVICES,34.19651,-118.381233,LQG,64.718,No,Noncompliance,0,12
CAD092694538,GRIFOLS BIOLOGICALS INC,34.0743,-118.16258,LQG,91.294,No,Noncompliance,0,12
CAD093351377,ADEL WIGGINS GROUP,34.01231,-118.16398,LQG,97.412,No,No Violation,0,0
CAD093361079,"HUNTSMAN ADVANCED MATERIALS AMERICAS, INC",34.14521,-118.271546,LQG,44.58,No,No Violation,0,2
CAD094455524,TYCO ELECTRONIC-MICRODOT CONNECTORS,34.112415,-118.169085,LQG,76.672,No,No Violation,0,0
CAD095149241,ULTRAMAR INC. WILMINGTON MARINE TERMINAL,33.75828,-118.26676,LQG,79.08,No,No Violation,0,0
CAD095615027,LAC + USC MEDICAL CENTER,34.05983,-118.21034,LQG,92.468,No,No Violation,0,5
CAD096427299,EVONIK CORPORATION,34.01336,-118.21272,LQG,97.689,No,No Violation,0,3
CAD096428123,FORMER MENASCO AEROSPACE FACILITY,34.17528,-118.30471,LQG,38.565,No,No Violation,0,0
CAD097025779,SIERRACIN / SYLMAR CORPORATION,34.30224,-118.46243,LQG,84.126,No,No Violation,0,0
CAD097030993,"US ECOLOGY VERNON, INC.",33.994033,-118.215406,"LQG, Operating TSDF, TSDF, Transporter",98.242,Yes,Significant Violation,6,11
